Marca_Temporal,Ciudad,Barrio,Tipo_Vivienda,Integrantes_Familia,Tipo_Mascotas,Perros_Macho,Perros_Hembra,Gatos_Macho,Gatos_Hembra,Mascota_Castrada,Donde_Castracion,Sabe_Castracion_Gratuita,Vacunadas,Desparasitadas,Sabe_Vacunas_Anuales,Como_Viven_Mascotas,Frecuencia_Callejeros,Animal_Perdido_Frecuente,Municipio_Presente,Humano_Responsable,Mascota_Gatos,Mascota_Perros,Vive_Salen_solos_a_la_calle,Vive_Tienen_identificador,Vive_Viven_dentro_de_su_hogar,CastEn_En_forma_particular,CastEn_Municipio,CastEn_No_se_encuentra_castrada.,Mun_Castraciones_Masivas,Mun_Control_de_identificación,Mun_Educación,Mun_No_es_necesaria_la_participación_del_municipio
2026-04-12 09:26:44,San Francisco,20 De Junio,Casa Propia,4.0,Gatos;Perros,1.0,,,2.0,Si,En forma particular;Municipio,Si,Si,Si,Si,Salen solos a la calle;Viven dentro de su hogar,A Veces,Gatos,Castraciones Masivas;Control de identificación;Educación,Si,1,1,1,0,1,1,1,0,1,1,1,0
2026-04-12 09:30:28,San Francisco,9 De Septiembre,Casa Propia,4.0,Gatos;Perros,1.0,1.0,1.0,,Si,Municipio,Si,Si,Si,Si,Viven dentro de su hogar,A Veces,Gatos,Castraciones Masivas,Si,1,1,0,0,1,0,1,0,1,0,0,0
2026-04-12 09:39:52,San Francisco,,Casa Propia,5.0,Gatos;Perros,1.0,,2.0,,Si,Municipio,Si,Si,Si,Si,Salen solos a la calle;Viven dentro de su hogar,Todo El Tiempo,Perros,Castraciones Masivas;Control de identificación,Si,1,1,1,0,1,0,1,0,1,1,0,0
2026-04-12 10:31:25,San Francisco,Sarmiento,Casa Propia,1.0,Perros,,1.0,,,Si,En forma particular,Si,Si,Si,Si,Viven dentro de su hogar,Todo El Tiempo,Perros,Castraciones Masivas,Si,0,1,0,0,1,1,0,0,1,0,0,0
2026-04-12 10:34:56,San Francisco,Consolata,Casa En Alquiler,3.0,Perros,1.0,,,,Si,En forma particular,Si,Si,Si,Si,Tienen identificador;Viven dentro de su hogar,A Veces,Perros,Educación,Si,0,1,0,1,1,1,0,0,0,0,1,0
2026-04-12 10:36:18,San Francisco,Consolata,Casa Propia,2.0,Gatos;Perros,,1.0,,1.0,Si,En forma particular,Si,Si,Si,Si,Viven dentro de su hogar,A Veces,Perros,Castraciones Masivas;Educación,Si,1,1,0,0,1,1,0,0,1,0,1,0
2026-04-12 11:05:13,San Francisco,La Florida,Casa Propia,4.0,Perros,1.0,,,,No,No se encuentra castrada.,Si,Si,Si,Si,Viven dentro de su hogar,Nunca,Perros,No es necesaria la participación del municipio,Si,0,1,0,0,1,0,0,1,0,0,0,1
2026-04-12 11:32:00,San Francisco,José Hernández,Casa Propia,1.0,Perros,,1.0,,,Si,En forma particular,Si,Si,Si,Si,Viven dentro de su hogar,Nunca,Perros,Castraciones Masivas,Si,0,1,0,0,1,1,0,0,1,0,0,0
2026-04-12 11:57:12,San Francisco,Jardín,Casa En Alquiler,2.0,Gatos;Perros,1.0,,,1.0,Si,Municipio,Si,Si,Si,No,Viven dentro de su hogar,Todo El Tiempo,Perros,Castraciones Masivas;Control de identificación,Si,1,1,0,0,1,0,1,0,1,1,0,0
2026-04-12 12:03:31,San Francisco,Roca,Departamento Propio,4.0,Perros,1.0,,,,No,No se encuentra castrada.,Si,Si,Si,Si,Viven dentro de su hogar,A Veces,Perros,Educación,Si,0,1,0,0,1,0,0,1,0,0,1,0
2026-04-12 12:22:24,San Francisco,Catedral,Casa Propia,1.0,Perros,,1.0,,,Si,En forma particular,Si,Si,Si,Si,Viven dentro de su hogar,A Veces,Perros,Castraciones Masivas;Educación,Si,0,1,0,0,1,1,0,0,1,0,1,0
2026-04-12 12:46:24,San Francisco,Vélez Sársfield,Casa Propia,5.0,Perros,,2.0,,,Si,En forma particular,Si,Si,Si,No,Tienen identificador;Viven dentro de su hogar,A Veces,Perros,Castraciones Masivas,Si,0,1,0,1,1,1,0,0,1,0,0,0
2026-04-12 14:37:30,San Francisco,Urquiza,Casa En Alquiler,1.0,Gatos;Perros,,1.0,,3.0,Si,Municipio,Si,Si,Si,Si,Viven dentro de su hogar,Todo El Tiempo,Perros,Castraciones Masivas;Control de identificación;Educación,Si,1,1,0,0,1,0,1,0,1,1,1,0
2026-04-12 15:00:11,San Francisco,José Hernández,Casa Propia,2.0,Gatos;Perros,1.0,1.0,,1.0,Si,En forma particular,Si,Si,Si,No,Viven dentro de su hogar,Todo El Tiempo,Perros,Castraciones Masivas;Control de identificación;Educación,Si,1,1,0,0,1,1,0,0,1,1,1,0
2026-04-12 15:22:28,San Francisco,El Prado,Casa Propia,3.0,Gatos;Perros,2.0,2.0,,1.0,Si,Municipio,Si,Si,Si,No,Viven dentro de su hogar,A Veces,Perros,Castraciones Masivas;Control de identificación;Educación,Un Poco,1,1,0,0,1,0,1,0,1,1,1,0
2026-04-12 17:32:41,San Francisco,Dos Hermanos,Casa Propia,3.0,Perros,,3.0,,,Si,Municipio,Si,Si,Si,Si,Viven dentro de su hogar,A Veces,Perros,Control de identificación,Si,0,1,0,0,1,0,1,0,0,1,0,0
2026-04-12 19:15:56,San Francisco,San Martín,Casa Propia,2.0,Gatos,,,1.0,2.0,Si,Municipio,Si,Si,Si,Si,Viven dentro de su hogar,A Veces,Gatos,Castraciones Masivas;Educación,Si,1,0,0,0,1,0,1,0,1,0,1,0
2026-04-12 19:37:15,San Francisco,Dos Hermanos,Casa En Alquiler,2.0,Perros,,2.0,,,Si,En forma particular;Municipio,Si,Si,Si,Si,Tienen identificador;Viven dentro de su hogar,Todo El Tiempo,Gatos;Perros,Castraciones Masivas;Control de identificación,Si,0,1,0,1,1,1,1,0,1,1,0,0
2026-04-12 22:17:32,San Francisco,20 De Junio,Departamento En Alquiler,1.0,Gatos;Perros,1.0,1.0,1.0,,Si,En forma particular;Municipio,Si,Si,Si,No,Viven dentro de su hogar,A Veces,Perros,Castraciones Masivas;Control de identificación;Educación,Si,1,1,0,0,1,1,1,0,1,1,1,0
2026-04-13 10:35:05,San Francisco,9 De Septiembre,Casa Propia,3.0,Perros,,2.0,,,Si,En forma particular;Municipio,Si,Si,Si,No,Viven dentro de su hogar,A Veces,Perros,Control de identificación;Educación,Si,0,1,0,0,1,1,1,0,0,1,1,0
2026-04-13 10:42:52,San Francisco,Independencia,Departamento En Alquiler,2.0,Gatos,,,1.0,1.0,Si,En forma particular,Si,Si,Si,No,Viven dentro de su hogar,Todo El Tiempo,Gatos;Perros,Control de identificación;Educación,Si,1,0,0,0,1,1,0,0,0,1,1,0
2026-04-13 10:53:28,San Francisco,Catedral,Casa En Alquiler,2.0,Gatos;Perros,,4.0,4.0,,Si,Municipio,Si,Si,Si,Si,Tienen identificador;Viven dentro de su hogar,A Veces,Perros,Castraciones Masivas;Control de identificación,Si,1,1,0,1,1,0,1,0,1,1,0,0
2026-04-13 11:47:33,San Francisco,Roca,Casa Propia,2.0,Gatos;Perros,,1.0,3.0,,Si,En forma particular,Si,Si,Si,Si,Viven dentro de su hogar,Todo El Tiempo,Perros,Castraciones Masivas;Control de identificación;Educación,Si,1,1,0,0,1,1,0,0,1,1,1,0
2026-04-13 13:57:00,San Francisco,Aires Del Golf,Casa Propia,5.0,Perros,1.0,,,,Si,En forma particular,Si,Si,Si,Si,Viven dentro de su hogar,A Veces,Perros,Control de identificación,Si,0,1,0,0,1,1,0,0,0,1,0,0
2026-04-13 15:00:27,San Francisco,Palmares IV,Casa En Alquiler,2.0,Perros,,3.0,,,No,No se encuentra castrada.,Si,Si,Si,Si,Viven dentro de su hogar,A Veces,Perros,Castraciones Masivas;Control de identificación;Educación,Si,0,1,0,0,1,0,0,1,1,1,1,0
2026-04-13 16:25:15,San Francisco,Dos Hermanos,Casa Propia,2.0,Perros,1.0,,,,Si,En forma particular,Si,Si,Si,Si,Viven dentro de su hogar,Todo El Tiempo,Perros,Castraciones Masivas;Control de identificación;Educación,Si,0,1,0,0,1,1,0,0,1,1,1,0
2026-04-13 17:01:04,San Francisco,Vélez Sársfield,Casa Propia,4.0,Gatos;Perros,,1.0,2.0,,Si,En forma particular,Si,Si,Si,Si,Viven dentro de su hogar,A Veces,Gatos;Perros,Castraciones Masivas;Control de identificación,Si,1,1,0,0,1,1,0,0,1,1,0,0
2026-04-13 17:46:20,San Francisco,Roca,Casa Propia,4.0,Perros,,1.0,,,Si,En forma particular,Si,Si,Si,No,Viven dentro de su hogar,A Veces,Perros,Castraciones Masivas,Si,0,1,0,0,1,1,0,0,1,0,0,0
2026-04-13 19:55:36,San Francisco,Vélez Sársfield,Casa Propia,3.0,Gatos;Perros,1.0,,,2.0,Si,Municipio,Si,Si,Si,No,Viven dentro de su hogar,A Veces,Perros,Castraciones Masivas;Control de identificación;Educación,Si,1,1,0,0,1,0,1,0,1,1,1,0
2026-04-13 21:10:56,San Francisco,Catedral,Departamento En Alquiler,2.0,Gatos;Perros,,1.0,1.0,,Si,En forma particular;Municipio,Si,Si,Si,Si,Tienen identificador;Viven dentro de su hogar,A Veces,Perros,Castraciones Masivas;Educación,Si,1,1,0,1,1,1,1,0,1,0,1,0
2026-04-15 21:40:25,San Francisco,9 De Septiembre,Casa Propia,4.0,Gatos;Perros,,2.0,1.0,4.0,Si,En forma particular;Municipio,Si,Si,Si,Si,Salen solos a la calle;Viven dentro de su hogar,A Veces,Gatos,Castraciones Masivas;Control de identificación;Educación,Si,1,1,1,0,1,1,1,0,1,1,1,0
2026-04-16 11:10:27,San Francisco,Barrio Parque,Casa Propia,2.0,Perros,2.0,,,,Si,Municipio,Si,Si,Si,Si,Viven dentro de su hogar,Todo El Tiempo,Perros,Castraciones Masivas,Un Poco,0,1,0,0,1,0,1,0,1,0,0,0
2026-04-16 19:47:01,San Francisco,Vélez Sársfield,Casa Propia,1.0,Gatos,,,1.0,1.0,Si,En forma particular,Si,Si,Si,Si,Viven dentro de su hogar,Todo El Tiempo,Perros,Castraciones Masivas;Educación,Si,1,0,0,0,1,1,0,0,1,0,1,0
2026-04-17 11:51:34,San Francisco,Independencia,Casa En Alquiler,4.0,Perros,,2.0,,,Si,Municipio,Si,Si,Si,Si,Viven dentro de su hogar,Todo El Tiempo,Perros,Castraciones Masivas;Educación,Si,0,1,0,0,1,0,1,0,1,0,1,0
2026-04-21 10:29:11,San Francisco,José Hernández,Casa Propia,4.0,Perros,,1.0,,,Si,En forma particular,Si,Si,Si,Si,Viven dentro de su hogar,Todo El Tiempo,Perros,Castraciones Masivas;Control de identificación;Educación,Si,0,1,0,0,1,1,0,0,1,1,1,0
2026-04-21 13:04:15,San Francisco,9 De Septiembre,Departamento En Alquiler,2.0,Gatos,,,1.0,,No,No se encuentra castrada.,Si,Si,Si,Si,Viven dentro de su hogar,Todo El Tiempo,Perros,Castraciones Masivas;Control de identificación;Educación,Si,1,0,0,0,1,0,0,1,1,1,1,0
